Project Name,Checkpoint Name,Created On,File Name,Method,Complexity,Statements,Maximum Depth,Calls
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Monitor.h,DCI_Monitor.Change_Handler_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Monitor.h,DCI_Monitor.Change_Print_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_NV_Mem.cpp,DCI_NV_Mem.Init(),3,10,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_NV_Mem.cpp,DCI_NV_Mem.Owner_Read(),6,13,3,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_NV_Mem.cpp,DCI_NV_Mem.Owner_Write(),12,22,6,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_NV_Mem.cpp,DCI_NV_Mem.Patron_Read(),5,11,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_NV_Mem.cpp,DCI_NV_Mem.Patron_Write(),15,33,5,9
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Attach_Callback(),4,14,3,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),2,6,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),4,11,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In(),1,4,1,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Default(),3,15,2,6
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Default_Offset(),5,18,4,6
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Enum(),4,20,2,6
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Index(),8,29,4,8
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Init(),3,7,3,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Init(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Init_Offset(),3,7,3,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Length(),4,15,3,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Length(),4,15,3,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Max(),4,17,2,7
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Min(),4,17,2,7
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Null_String(),1,5,1,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_In_Offset(),3,9,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),2,4,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),4,9,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Default(),2,5,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Default_Offset(),4,8,4,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Enum(),3,8,3,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Enum_Element_Count(),2,5,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Index(),8,27,4,7
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Init(),5,9,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Init_Offset(),6,11,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Length(),1,4,1,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Max(),3,9,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Min(),3,9,2,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Null_String(),3,5,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Check_Out_Offset(),3,7,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Clear_Current_Val(),2,7,2,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.DCI_Owner(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.DCI_Owner(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Enable_Cleanup_Tasks(),2,2,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Get_Datatype(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Get_Length(),1,5,1,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Init_Owner(),17,28,5,12
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Is_Created(),2,6,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Is_Locked(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Load_Current_To_Init(),3,7,3,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Load_Default_To_Current(),2,7,2,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Load_Default_To_Init(),4,11,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Load_Init_To_Current(),3,7,3,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Lock(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Post_Access_Func(),11,22,5,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.Unlock(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.cpp,DCI_Owner.~DCI_Owner(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.h,DCI_Owner.Get_Owner_Attrib(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.h,DCI_Owner.Get_Patron_Attrib(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Owner.h,Prod_Data_Callback_Static(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Data_Access(),55,119,7,29
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.DCI_Patron(),2,2,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Error_Check_Access(),47,91,8,22
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Attrib_Support_Data(),3,8,2,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Attribute_Support(),3,8,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Datatype(),3,6,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Datatype_Length(),3,8,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Default_Data(),3,8,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Enum_Data(),5,14,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Enum_List_Length(),5,14,3,6
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Init_Data(),3,6,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Length(),3,10,2,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Length_Data(),3,8,2,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Max_Data(),5,14,4,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_Min_Data(),5,14,4,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Get_RAM_Data(),1,5,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Load_Current_To_Init(),6,16,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Load_Default_To_Current(),4,9,2,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Load_Default_To_Init(),8,19,4,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Load_Init_To_Current(),6,16,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Set_Init_Data(),8,15,5,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Set_RAM_Data(),14,38,6,13
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.cpp,DCI_Patron.Trim_Offset_To_Single_Datatype(),6,16,3,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.h,DCI_Patron.Attach_Tracker(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.h,DCI_Patron.Good_Alignment(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Patron.h,DCI_Patron.~DCI_Patron(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Source_IDs.h,DCI_SOURCE_IDS_Get(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Source_IDs.h,DCI_SOURCE_IDS_Get_Privileged(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Change_Permissions(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_In(),8,23,4,7
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_In_Default(),11,35,5,11
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_In_Default_Offset(),8,22,5,8
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_In_Init(),11,28,6,10
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_In_Init_Offset(),6,11,5,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_In_Max(),6,17,4,6
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_In_Min(),6,17,4,6
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_In_Offset(),6,15,4,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_Out(),3,5,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_Out_Default(),4,10,3,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_Out_Default_Offset(),6,15,4,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_Out_Init(),6,11,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_Out_Init_Offset(),8,14,4,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_Out_Length(),3,7,2,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_Out_Max(),4,8,3,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_Out_Min(),4,8,3,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Check_Out_Offset(),5,12,3,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Clear_Current_Val(),4,10,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.DCI_Worker(),3,4,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Get_Datatype(),2,3,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Get_Length(),3,8,2,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Load_Current_To_Init(),6,11,5,5
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Load_Default_To_Current(),4,10,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Load_Default_To_Init(),7,15,5,6
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.Load_Init_To_Current(),5,10,4,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.cpp,DCI_Worker.~DCI_Worker(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.h,DCI_Worker.Get_Owner_Attrib(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.h,DCI_Worker.Get_Patron_Attrib(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Worker.h,DCI_Worker.Is_Locked(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Change_Permissions(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Change_Tracker_Attrib(),9,25,3,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Check_Access(),53,97,6,17
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Check_Length(),9,23,4,8
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Clear_Ram_Data(),6,14,3,6
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Data_Access(),24,45,5,10
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.DCI_Workers(),2,2,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Execute_Operation(),16,47,3,14
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Current(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Datatype(),3,8,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Default(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Default_Data(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Init(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Init_Data(),2,4,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Length(),3,8,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Length_Data(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Max(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Max_Data(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Min(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Min_Data(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Owner_Attrib(),3,8,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_Patron_Attrib(),3,8,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Get_RAM_Data(),1,4,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Ignore_Range(),3,4,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Initialize_Current(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Is_Locked(),3,8,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Lock(),5,11,3,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Range_Check(),8,20,5,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Current(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Default(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Default_Data(),1,6,1,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Init(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Init_Data(),5,10,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Length(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Length_Data(),1,4,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Max(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Max_Data(),1,6,1,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Min(),1,8,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_Min_Data(),1,6,1,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.Set_RAM_Data(),8,22,4,7
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\DCI_Workers.cpp,DCI_Workers.~DCI_Workers(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Param_Lock.cpp,Param_Lock.Lock(),3,5,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Param_Lock.cpp,Param_Lock.Lock_Owner_Callback(),3,8,2,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Param_Lock.cpp,Param_Lock.Param_Lock(),3,5,3,4
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Param_Lock.cpp,Param_Lock.Unlock(),3,5,2,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Param_Lock.cpp,Param_Lock.~Param_Lock(),2,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Param_Lock.h,Param_Lock.Lock_Owner_Callback_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Param_Lock.h,Param_Lock.Locked(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Range_Check.cpp,Range_Check.Check_Range(),17,40,3,10
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Range_TPlate.hpp,Range_TPlate.Check(),17,42,7,13
Babelfish Analysis,Baseline,07 Feb 2018,BF\DCI\Range_TPlate.hpp,Range_TPlate.Switch_Copy(),6,15,4,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com.cpp,Delta_Com.Clear_Command_Byte(),2,3,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com.cpp,Delta_Com.Delta_Com(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com.cpp,Delta_Com.Get_Command(),1,3,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com.cpp,Delta_Com.Get_Command_Type(),1,3,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com.cpp,Delta_Com.Is_Fragmented(),3,6,2,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com.cpp,Delta_Com.Set_Command(),1,6,1,1
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com.cpp,Delta_Com.Set_Command_Type(),1,6,1,2
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com.cpp,Delta_Com.Set_Fragmented(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com.cpp,Delta_Com.~Delta_Com(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com_Client.cpp,Delta_Com_Client.Build_Exchange_Delta_Parameters_Request(),2,12,2,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com_Client.cpp,Delta_Com_Client.Build_Identity_Exchange_Request(),1,13,1,9
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com_Client.cpp,Delta_Com_Client.Build_Manage_Subscriptions_Request(),1,13,1,3
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com_Client.cpp,Delta_Com_Client.Dcom_Client_Scan_Task(),60,122,6,15
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com_Client.cpp,Delta_Com_Client.Delta_Com_Client(),4,13,2,7
Babelfish Analysis,Baseline,07 Feb 2018,BF\Delta_Com\Delta_Com_Client.cpp,Delta_Com_Client.Delta_Com_Port_Dev_State_Change(),16,31,6,1
